1	0.296652
2	0.166783
4	0.095933
8	0.056093
16	0.051697
32	0.040234
1	1.919574
2	1.107231
4	0.707040
8	0.392488
16	0.316504
32	0.177453
1	4.654169
2	3.083377
4	1.738009
8	0.972468
16	0.697914
32	0.398589
