1	0.289591
2	0.188687
4	0.109253
8	0.060652
16	0.048483
32	0.043264
1	1.977143
2	1.296184
4	0.682080
8	0.366948
16	0.307640
32	0.219118
1	4.306299
2	3.134970
4	1.750557
8	0.959551
16	0.579037
32	0.409981
