1	0.293420
2	0.150208
4	0.094023
8	0.054374
16	0.053995
32	0.042807
1	2.130716
2	1.182835
4	0.664014
8	0.348636
16	0.295592
32	0.196993
1	5.234588
2	3.029614
4	1.772203
8	0.877931
16	0.699723
32	0.361998
