1	0.290754
2	0.161101
4	0.095697
8	0.053685
16	0.054528
32	0.043222
1	1.992869
2	1.117318
4	0.613855
8	0.360729
16	0.306100
32	0.187844
1	4.196198
2	2.642619
4	1.864171
8	0.883853
16	0.754102
32	0.369003
