1	0.262991
2	0.173773
4	0.155647
8	0.087837
16	0.056011
32	0.044133
1	2.177651
2	1.178290
4	0.997624
8	0.548572
16	0.301418
32	0.192706
1	4.636250
2	2.930647
4	2.148995
8	1.223216
16	0.638937
32	0.346828
