1	0.285148
2	0.175134
4	0.146571
8	0.086603
16	0.054462
32	0.042371
1	1.977039
2	1.197062
4	0.984814
8	0.546885
16	0.302464
32	0.182903
1	4.313773
2	2.726444
4	2.081237
8	1.141477
16	0.685732
32	0.362268
