1	0.286019
2	0.175222
4	0.145134
8	0.089481
16	0.053556
32	0.042220
1	2.106139
2	1.276784
4	0.985992
8	0.543845
16	0.300618
32	0.198202
1	4.518620
2	2.482921
4	2.123572
8	1.186489
16	0.633776
32	0.350731
