1	0.293007
2	0.150373
4	0.096497
8	0.054706
16	0.052315
32	0.042687
1	2.188911
2	1.190473
4	0.626066
8	0.345667
16	0.289399
32	0.174582
1	4.239014
2	2.545573
4	1.421313
8	0.779178
16	0.614002
32	0.344651
