1	0.259716
2	0.154739
4	0.091783
8	0.055075
16	0.052421
32	0.042387
1	1.987982
2	1.286573
4	0.655001
8	0.357631
16	0.288363
32	0.174624
1	4.457629
2	2.658885
4	1.274096
8	0.791778
16	0.617994
32	0.385637
