1	0.288596
2	0.163992
4	0.095108
8	0.071640
16	0.050320
32	0.040916
1	1.993888
2	1.294030
4	0.712209
8	0.381989
16	0.290939
32	0.185192
1	4.682572
2	2.744111
4	1.642137
8	0.937668
16	0.642563
32	0.361472
