1	0.207788
2	0.154229
4	0.092027
8	0.054979
16	0.052957
32	0.037220
1	2.008085
2	1.261723
4	0.710086
8	0.389951
16	0.302940
32	0.191944
1	4.314815
2	2.254810
4	1.444731
8	0.801270
16	0.620821
32	0.386732
