1	0.276858
2	0.165948
4	0.091716
8	0.054461
16	0.052379
32	0.044231
1	2.318396
2	1.301045
4	0.704695
8	0.358902
16	0.325529
32	0.190995
1	4.305167
2	3.092724
4	1.717007
8	0.936526
16	0.669183
32	0.393532
